command,mean,stddev,user,system,min,max
./Rust/bin/Euler4,0.04011691218267605,0.0005244813987462701,0.0395740297887324,0.0006770642253521125,0.03932756207,0.04212544507
./Nim/bin/p004,0.05739177091,0.00039677996568176534,0.056986405000000025,0.0005416588,0.05667854407,0.05862693707
./Haskell/bin/4,0.0006065642173941371,0.0001612108463533127,0.0006473998534201954,0.0005680148208469052,0.0003529760699999998,0.0017939900699999998
