command,mean,stddev,median,user,system,min,max
python frontend/p001.py,0.0266470509007143,0.005833809714549217,0.030715934515,0.022245797142857144,0.004381876071428571,0.014654909515000002,0.032849283515
python pure/p001.py,0.02996283344441176,0.005696395317122642,0.032300339515000005,0.02456369,0.005390025882352943,0.014537291515000002,0.033511699515
